<<<<<<< HEAD
1524145754,"[126.66907630522088, 155.3975903614458, 111.28433734939759]","[4264.920208383736, 3344.0917211012725, 3736.7689514685244]"
1524247374,142.16382135560218,187.91823976968948,233.67967967967968,56.2274305300454,62.307031078023556,48.29661603133707
1524247389,128.41017730058826,170.24348481732812,219.85042576823398,42.62848281716652,55.718369540879216,46.05230496633477
1524247403,127.99208797838935,170.8445815340325,220.34025806628546,38.60027746600753,49.96766085202998,40.86430041470502
1524247481,127.67969339202216,169.6140928096511,218.34135505368383,77.58532447439556,169.8875140529396,218.98449555437074
1524247512,116.02004744470499,153.90871204332032,204.61915339997532,63.675301200321435,140.46834071555924,214.24175362391043
1524247552,123.55277195003222,165.57562547124544,215.78091790420558,22.718563181678952,40.11582784410002,28.348440568726165
1524247645,154.75539257981018,202.59449465899755,241.54270923209663,8.739563241049343,144.29776755481947,7.695975748931163
1524249721,116.14523447226449,149.76009322091988,191.3855443353161,1124.8696110565181,2672.522443366456,3687.9235785562378
1524249735,116.54921333388684,149.98879978065665,191.09215824650255,1116.538914342342,2674.77392349607,3719.9244776464807
1524249738,116.56096277420784,150.16006580300225,191.14911090183912,1117.9697490841454,2678.1656189140335,3716.9509406564357
1524249740,164.61327361224744,163.83613681540888,166.81333462759835,2227.900752631264,3034.841542852211,3077.844553650826
1524249741,170.06964166851563,165.92516279388582,163.7129187929887,2331.37980169099,3075.5432512672814,3065.3009047710857
1524249742,169.81948912802306,165.95407498800466,164.03218604393166,2339.304849261974,3086.1578744425224,3029.875087311295
1524249745,169.86853230210542,165.87940228939613,163.97579940953887,2341.8615053832523,3077.309234381243,3036.770756175156
1524249747,171.08631117523026,166.14272397011447,164.08879425147043,2382.7663268764245,3089.833615748128,3051.8163997890947
1524249749,170.88423184144463,166.00945918157515,163.97747604055422,2393.823867674243,3096.669318982311,3059.91555486179
1524249751,171.0559268915021,166.02976214956473,164.06718715331706,2375.210304066543,3085.1092245715713,3046.9121571755336
1524249754,171.18030830708608,166.17052573857015,164.1688196361921,2365.3824130863936,3085.2855141591326,3041.735885050664
1524249777,171.75493720074942,166.26262252381932,164.00428839081258,2346.4019246560383,3061.1040913059323,3055.433483795534
1524249779,171.11142710486521,166.07080677222564,163.686250572257,2376.8236202363064,3073.046230489019,3081.5161167396213
1524249781,171.2379215158619,166.0913153745973,164.14888127505515,2364.222179885977,3079.305020882718,3034.8199783228815
1524249782,171.05517805635677,165.96446637877852,164.0461088307078,2380.354024940561,3096.0698320221236,3048.397127914049
1524249783,171.3863380926612,166.26179998629104,164.27278025225826,2358.63980613698,3079.979373578201,3037.38950745842
1524249865,194.64437039779506,191.4248543423127,190.0836041520973,263.7675997403816,362.82934182023973,369.4327103196986
1524249869,194.47343233644602,191.46428130783468,190.0892810618838,262.9605533636631,361.50062629306404,370.9382765094692
1524249870,194.54568266897033,191.51571732126945,190.22292155168867,264.61877710845533,365.64093810530073,373.3416288114717
1524249871,194.32145844474613,191.42175611762286,190.14916286149162,264.91506643190877,364.7927846054058,372.7403212307198
1524249873,194.438740109973,191.5244910549044,190.27014685918795,263.5439833181306,363.0913221842539,370.52533131387736
1524249911,196.6193590851125,193.47430255672083,191.87671232876713,137.32569266312387,196.36825115007983,204.04767124039034
1524249912,195.97099839565593,193.54065391733496,191.90524771346688,137.80336036868115,195.59385414775713,204.02064066395243
1524249914,196.29421202023943,193.62586880526425,192.17826045223305,137.34621452814108,195.64294448645506,203.75886316619315
1524249915,196.07063227611172,193.6230858866269,192.07962757277826,138.0304026375108,195.6586074901216,203.10058829630833
1524249916,196.07393695064928,193.63446432243472,192.13518998450505,136.7061216279581,195.89281454100202,203.56309956453396
1524249918,195.91673865646467,193.68521488792925,192.11419638816898,138.37632752097372,195.49962169109097,204.02524404513184
1524249919,195.76535439549139,193.61608060867778,192.04577179919644,137.5080113595191,195.4880435594766,204.1772349573448
1524249921,195.66432185610267,193.64410172047434,192.05564468578166,138.29219080775843,195.41250976441472,203.00783240590036
1524249922,195.31631631631632,193.27020357803823,191.6555596692583,139.82123514219998,196.408037390868,204.04981698591877
1524249923,195.73419995337804,193.23213379943795,191.84906824632853,136.06515737513237,194.98608922303268,200.1291386480637
1524249957,191.70328570253147,188.16785249160327,187.02416280409204,505.39215864547975,675.4532704653203,688.1068185888922
1524249959,191.68015139464086,188.21229693604772,187.0655632045199,501.03312924945266,671.8287253361898,683.4618022314145
1524249959,191.48938591920134,188.26724244293646,187.0059789912509,504.085739347542,672.737519717834,686.3595539502456
1524249960,191.7405624802885,188.3180341353074,187.1404418116747,501.29408095941216,670.7745962861746,686.7650608823184
1524249961,191.2971242063111,188.17444650078826,186.998189772213,504.3425788470227,676.0527680893476,690.3266879832408
1524250004,196.92389649923896,194.39270683391595,192.77733898281843,127.70734605250149,185.3814589078846,185.25125715308468
1524250005,196.77418514404815,194.36608403591748,192.76376376376376,128.72353560344163,185.34169705812403,185.86008093191992
1524250006,197.07640517229558,194.49590787579683,193.0092284064887,127.8541592329311,185.1933241277802,184.73156429419058
1524250007,197.0559737820012,194.48077318527658,193.00319497579773,127.98852983150098,184.23970504342108,185.3510806089739
1524250008,196.8733939418871,194.45583658921106,192.90028384548933,127.69517526108906,184.7846730765939,185.3230060762735
1524250043,197.38783989468922,194.44469120570292,192.8172830364611,129.5833139498212,187.41055736060602,187.5764846553518
1524250045,197.0421380284394,194.36746864075673,192.79463024668505,128.44690594482984,185.57029272855598,184.74333480335955
1524250045,196.83162614669465,194.35221056960725,192.7728961838551,127.78353061904728,184.20301605381658,185.72373341282392
1524250046,196.94491752026,194.28406333538967,192.8195729976552,128.33029925375902,185.59441940677758,183.7985923115327
1524251598,176.73336651490976,171.79437611127778,170.9517793620354,1266.7325399672468,1620.3868641111542,1662.0513996460093
1524251616,176.6956884439761,171.97237079909561,171.29182033719704,1277.0534546571769,1627.847407729279,1664.0554786966761
1524251617,176.7240369980096,171.98930246511594,171.32450093665847,1273.871289100141,1627.5383988834465,1663.6079865206345
1524251618,176.53909046325913,172.0066951056217,171.30412314538972,1275.0520058511697,1626.7721313409847,1661.1254582995932
1524251618,176.5905046247512,171.93293187089787,171.33506029738908,1273.8146633795884,1630.8345193318698,1660.8664987933441
1524251619,176.3608665422476,171.95633181382485,171.19182493504593,1277.229624572045,1629.08199776292,1663.216908321092
1524251632,176.61076718182883,171.95162694725136,171.2765191429575,1272.214504428409,1620.4557735645644,1656.6520964657673
1524251644,176.86916051984545,172.1676337374787,171.50143425828358,1255.531777529672,1607.943903876389,1639.156024754752
1524251645,176.34063488344853,172.15751424996523,171.49423831556754,1270.9501650180312,1619.3017933425117,1640.9928360779138
1524251743,184.48598007714435,182.1541557215714,182.33546078008007,860.8160458389465,1064.0554065521155,1062.9113998409289
1524251761,172.30523357920617,167.2117702151946,166.6370667954572,551.3288702797107,697.5488519279113,716.8364111480964
1524251799,163.20170354759395,157.7242714042161,157.57248858447488,471.0628457105002,575.8904982133583,596.4664261216644
1524251869,175.8494175155134,171.44732086019303,170.5239506498068,660.2537416113031,868.3576392730722,930.6552190136046
1524251873,176.71728281231705,171.94702451945238,171.18719265893924,663.6238454327207,875.2279808404431,935.3532257975626
1524251874,176.86691400304414,172.04137063080333,171.06728573937477,659.2460087004843,872.1974440827224,938.1164113366882
1524251875,176.47171730476526,172.04866573496162,171.2095626975764,668.2785145722318,875.0865485025412,936.7766694727404
1524251876,176.40658295281582,171.86197838541858,171.1292735042735,659.2197593810417,874.246990848443,934.1026684102676
1524251876,176.3556960543262,172.02338530881633,171.17762118018967,664.9878258268302,874.064135896398,934.3687478127067
1524251877,176.55251141552512,172.11068509589,171.3338016625688,666.112817425376,880.8427247730209,941.4192959208542
1524251878,176.40530968270696,172.09593391235632,171.2904080318464,667.9615436372661,878.967308936869,939.9644133213919
1524251879,176.55585557897203,172.25260670095926,171.43389240135815,662.1554535063641,881.5581395571922,939.1095216013484
1524251880,176.32392284275846,171.8940270877388,171.16474944385902,666.7962272526815,877.5887243761241,937.9223219691852
1524252035,173.776482554736,168.5920229462855,167.8673750146353,724.8690409468625,959.730084244302,1028.238864775533
1524252057,173.91240779768177,168.83932478213467,168.05436277953402,727.8554144811662,962.3488679263531,1035.659811050454
1524252089,173.98266450064395,169.31893580747365,168.13205420910901,734.061599433629,961.9759139077014,1050.7720037886545
1524252136,171.1394962533661,165.95770010317048,164.9159641728135,853.0525976387579,1125.7392967160797,1240.374816565395
1524252343,171.73103266596416,166.045943790381,165.13690580728252,841.0646867804574,1114.6334412765348,1226.1937538728748
1524252368,171.58315039222575,165.99269026173107,165.07053477344573,837.2483839867489,1111.0051124087859,1222.4169528986563
1524252528,104.0602932474193,91.9782058766297,87.4014728121507,2368.7917490362365,3221.090009546251,3224.815609639621
1524252638,103.17225509533202,90.8604786923526,85.95792241946089,2277.8187173997526,3104.996230762616,3142.107894171497
1524252718,108.5555781345255,96.83318858975215,92.0753234437445,2675.802692416219,3568.461117770634,3635.099250852169
1524252743,107.29588717521189,95.61432582346093,90.53744615812144,2661.990191504847,3589.104422586984,3648.2631871974972
1524252798,106.36571509728732,94.29839781711327,89.4967334185485,2602.125448604529,3530.802234192263,3533.483052814746
1524252836,106.14163181399306,94.30344297786158,89.01928120791096,2665.3721570593066,3591.4453900594444,3616.2568055228926
